source,path,suffix,category,cyrillic_share,words,bytes,tokenizer,tokens,tokens_per_word,tokens_per_kbyte,heuristic_tokens
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\manifest.json,.json,yaml,0.0,873,9351,openai-o200k,2215,2.5372,236.873,3929
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\process\manifest.json,.json,yaml,0.0,260,2761,openai-o200k,668,2.5692,241.941,1170
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\resilience\manifest.json,.json,yaml,0.0,214,2207,openai-o200k,501,2.3411,227.005,963
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\interpreter.py,.py,code,0.0,1088,11814,openai-o200k,2594,2.3842,219.57,2938
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\reference\manifest.json,.json,yaml,0.0,32,462,openai-o200k,153,4.7812,331.169,144
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\reference\patches\parallel-approval\overlay.json,.json,yaml,0.0,51,1189,openai-o200k,423,8.2941,355.761,230
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\reference\patches\version-supersede\overlay.json,.json,yaml,0.0,43,1072,openai-o200k,363,8.4419,338.619,194
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\variant-contract.json,.json,yaml,0.0,78,1104,openai-o200k,353,4.5256,319.746,351
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\public-inventory.json,.json,yaml,0.0,1478,40401,openai-o200k,14193,9.6028,351.303,6651
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\public_suite\baseline_suite.py,.py,code,0.0,865,10988,openai-o200k,2670,3.0867,242.992,2336
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\public_suite\clients.py,.py,code,0.0,390,4290,openai-o200k,972,2.4923,226.573,1053
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\README.md,.md,en,0.0,393,3180,openai-o200k,724,1.8422,227.673,511
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\reports\calibration-index.md,.md,en,0.0,532,2967,openai-o200k,855,1.6071,288.17,692
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\reports\calibration-summary.json,.json,yaml,0.0,787,10282,openai-o200k,2719,3.4549,264.443,3542
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\reports\qualification-index.md,.md,en,0.0,188,2055,openai-o200k,789,4.1968,383.942,245
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\compose.yaml,.yaml,yaml,0.0,295,4923,openai-o200k,1580,5.3559,320.943,1328
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\archive\2025-reporting-consolidation\analysis.md,.md,en,0.0,114,872,openai-o200k,202,1.7719,231.651,149
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\archive\2025-reporting-consolidation\request.md,.md,en,0.0,124,965,openai-o200k,200,1.6129,207.254,162
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,256,3366,openai-o200k,728,2.8438,216.28,1152
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\api.md,.md,en,0.0,475,3680,openai-o200k,894,1.8821,242.935,618
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\canonical-observation.md,.md,en,0.0,200,1911,openai-o200k,454,2.27,237.572,260
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\events.md,.md,en,0.0,571,4244,openai-o200k,1003,1.7566,236.334,743
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\docs\spec\contracts\README.md,.md,en,0.0,232,1897,openai-o200k,400,1.7241,210.859,302
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\infra\postgres\README.md,.md,en,0.0,249,1904,openai-o200k,469,1.8835,246.324,324
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\legacy\README.md,.md,en,0.0,122,862,openai-o200k,197,1.6148,228.538,159
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\README.md,.md,en,0.0,364,2991,openai-o200k,793,2.1786,265.129,474
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\tests\system\fixtures\approve.json,.json,yaml,0.0,40,442,openai-o200k,139,3.475,314.48,180
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\tests\system\fixtures\reject.json,.json,yaml,0.0,40,454,openai-o200k,144,3.6,317.181,180
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\seed\tests\system\README.md,.md,en,0.0,132,997,openai-o200k,228,1.7273,228.686,172
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\WORKER.md,.md,en,0.0,218,1449,openai-o200k,341,1.5642,235.335,284
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\case.yaml,.yaml,yaml,0.0,49,524,openai-o200k,159,3.2449,303.435,221
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\hidden_suite\test_acceptance.py,.py,code,0.0,97,1135,openai-o200k,320,3.299,281.938,262
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\input.md,.md,en,0.0,126,866,openai-o200k,202,1.6032,233.256,164
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\oracle.yaml,.yaml,yaml,0.0,73,1053,openai-o200k,306,4.1918,290.598,329
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,26,338,openai-o200k,80,3.0769,236.686,117
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\docs\spec\security\ratelimit.md,.md,en,0.0,65,453,openai-o200k,113,1.7385,249.448,85
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\src\ratelimit\limiter.py,.py,code,0.0,106,999,openai-o200k,251,2.3679,251.251,287
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\seed\tests\test_limiter.py,.py,code,0.0,24,275,openai-o200k,75,3.125,272.727,65
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M01-cooldown\WORKER.md,.md,en,0.0,116,728,openai-o200k,189,1.6293,259.615,151
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\case.yaml,.yaml,yaml,0.0,59,627,openai-o200k,183,3.1017,291.866,266
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\hidden_suite\test_acceptance.py,.py,code,0.0,350,4014,openai-o200k,1134,3.24,282.511,946
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\input.md,.md,en,0.0,252,1919,openai-o200k,465,1.8452,242.314,328
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\oracle.yaml,.yaml,yaml,0.0,163,2473,openai-o200k,718,4.4049,290.336,734
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\WORKER.md,.md,en,0.0,116,736,openai-o200k,189,1.6293,256.793,151
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\case.yaml,.yaml,yaml,0.0,122,1085,openai-o200k,296,2.4262,272.811,549
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\hidden_suite\test_acceptance.py,.py,code,0.0,63,877,openai-o200k,192,3.0476,218.928,171
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\input.md,.md,en,0.0,186,1298,openai-o200k,296,1.5914,228.043,242
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\oracle.yaml,.yaml,yaml,0.0,101,1275,openai-o200k,364,3.604,285.49,455
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,29,371,openai-o200k,82,2.8276,221.024,131
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\docs\spec\monitoring\usage_stats.md,.md,en,0.0,57,387,openai-o200k,87,1.5263,224.806,75
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\src\monitoring\usage_stats.py,.py,code,0.0,45,403,openai-o200k,102,2.2667,253.102,122
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\WORKER.md,.md,en,0.0,84,557,openai-o200k,129,1.5357,231.598,110
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T044310Z\20260921T044310Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,139,5571,openai-o200k,2040,14.6763,366.182,181
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T044310Z\20260921T044310Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,44,765,openai-o200k,319,7.25,416.993,58
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,266,24190,openai-o200k,9518,35.782,393.468,346
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,3496,53288,openai-o200k,21487,6.1462,403.224,4545
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1015,openai-o200k,427,7.1167,420.69,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-2\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,212,11687,openai-o200k,4297,20.2689,367.673,276
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-2\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1015,openai-o200k,424,7.0667,417.734,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,534,28696,openai-o200k,10991,20.5824,383.015,695
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,3496,53516,openai-o200k,21012,6.0103,392.63,4545
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1019,openai-o200k,435,7.25,426.889,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T072327Z\20260921T072327Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,508,14084,openai-o200k,4882,9.6102,346.634,661
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T072327Z\20260921T072327Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,74,1271,openai-o200k,526,7.1081,413.847,97
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,708,23349,openai-o200k,8229,11.6229,352.435,921
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,46,635,openai-o200k,243,5.2826,382.677,60
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,152,2568,openai-o200k,1072,7.0526,417.445,198
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q0-qualification-baseline\README.md,.md,cyrillic,0.7009,3438,38349,openai-cl100k,10347,3.0096,269.811,7564
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\1-AUDIT.md,.md,en,0.0,1051,7014,openai-cl100k,1598,1.5205,227.83,1367
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\2-DECOMPOSE.md,.md,en,0.0,673,4291,openai-cl100k,1078,1.6018,251.223,875
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\3-EXECUTE.md,.md,en,0.0,594,3582,openai-cl100k,893,1.5034,249.302,773
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\1-AUDIT.md,.md,en,0.0,1077,7154,openai-cl100k,1619,1.5032,226.307,1401
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\2-DECOMPOSE.md,.md,en,0.0,672,4363,openai-cl100k,1069,1.5908,245.015,874
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\3-EXECUTE.md,.md,en,0.0,642,3885,openai-cl100k,926,1.4424,238.353,835
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\README.md,.md,cyrillic,0.7939,4046,49321,openai-cl100k,12819,3.1683,259.91,8902
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\REVISION-aw.md,.md,cyrillic,0.6484,449,5131,openai-cl100k,1392,3.1002,271.292,988
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\tokenizer-calibration\TASK.md,.md,en,0.0,1377,11293,openai-cl100k,3001,2.1794,265.74,1791
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\bench.md,.md,en,0.0,134,1238,openai-cl100k,292,2.1791,235.864,175
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\bench.ru.md,.md,cyrillic,0.5363,126,1750,openai-cl100k,471,3.7381,269.143,278
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\context-model.md,.md,cyrillic,0.0011,1133,9322,openai-cl100k,2032,1.7935,217.979,2493
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\context-model.ru.md,.md,cyrillic,0.6542,998,13253,openai-cl100k,3187,3.1934,240.474,2196
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\artifact-writer.md,.md,en,0.0,717,5860,openai-cl100k,1458,2.0335,248.805,933
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\artifact-writer.ru.md,.md,cyrillic,0.5037,697,8110,openai-cl100k,2131,3.0574,262.762,1534
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\board-snapshot.md,.md,cyrillic,0.0014,1092,7677,openai-cl100k,1957,1.7921,254.917,2403
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\board-snapshot.ru.md,.md,cyrillic,0.6368,488,5062,openai-cl100k,1353,2.7725,267.286,1074
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\halt.md,.md,cyrillic,0.0019,849,5431,openai-cl100k,1452,1.7102,267.354,1868
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\halt.ru.md,.md,cyrillic,0.5119,321,3250,openai-cl100k,886,2.7601,272.615,707
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\leash.md,.md,cyrillic,0.0016,887,6047,openai-cl100k,1563,1.7621,258.475,1952
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\leash.ru.md,.md,cyrillic,0.5604,445,4583,openai-cl100k,1190,2.6742,259.655,980
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\core-and-worker.md,.md,cyrillic,0.007,547,3401,openai-cl100k,849,1.5521,249.632,1204
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\core-and-worker.ru.md,.md,cyrillic,0.6179,470,4765,openai-cl100k,1256,2.6723,263.589,1034
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\README.md,.md,cyrillic,0.0022,562,4935,openai-cl100k,1157,2.0587,234.448,1237
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\README.ru.md,.md,cyrillic,0.3884,536,6010,openai-cl100k,1517,2.8302,252.413,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\roles.md,.md,cyrillic,0.0013,1151,7915,openai-cl100k,1826,1.5864,230.701,2533
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\roles.ru.md,.md,cyrillic,0.7021,1091,12327,openai-cl100k,3197,2.9303,259.349,2401
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\small-llm-contract.md,.md,cyrillic,0.0025,536,3845,openai-cl100k,899,1.6772,233.81,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\small-llm-contract.ru.md,.md,cyrillic,0.7174,470,5831,openai-cl100k,1515,3.2234,259.818,1034
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\state-machine.md,.md,cyrillic,0.0009,1477,11235,openai-cl100k,2606,1.7644,231.954,3250
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\state-machine.ru.md,.md,cyrillic,0.637,1247,16562,openai-cl100k,3789,3.0385,228.777,2744
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\testing-strategy.md,.md,cyrillic,0.4521,2241,25420,openai-cl100k,6762,3.0174,266.011,4931
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\using.md,.md,cyrillic,0.0007,1868,14040,openai-cl100k,3155,1.689,224.715,4110
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\using.ru.md,.md,cyrillic,0.4868,1659,18978,openai-cl100k,4647,2.8011,244.862,3650
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\workflow.md,.md,cyrillic,0.0015,2460,18951,openai-cl100k,4437,1.8037,234.13,5412
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\workflow.ru.md,.md,cyrillic,0.6489,2533,30995,openai-cl100k,7722,3.0486,249.137,5573
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\capability.descriptor.yaml,.yaml,yaml,0.0,26,325,openai-cl100k,80,3.0769,246.154,117
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\change.descriptor.yaml,.yaml,yaml,0.0,53,515,openai-cl100k,147,2.7736,285.437,239
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\coverage.descriptor.yaml,.yaml,yaml,0.0,24,299,openai-cl100k,74,3.0833,247.492,108
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\decision.descriptor.yaml,.yaml,yaml,0.0,52,472,openai-cl100k,149,2.8654,315.678,234
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\evidence.descriptor.yaml,.yaml,yaml,0.0,50,498,openai-cl100k,135,2.7,271.084,225
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\lock.descriptor.yaml,.yaml,yaml,0.0,24,302,openai-cl100k,75,3.125,248.344,108
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\manifest.json,.json,yaml,0.0,100,1391,openai-cl100k,339,3.39,243.71,450
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\receipt.schema.yaml,.yaml,yaml,0.0,166,1797,openai-cl100k,473,2.8494,263.216,747
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\routing.descriptor.yaml,.yaml,yaml,0.0,28,325,openai-cl100k,85,3.0357,261.538,126
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\slice.descriptor.yaml,.yaml,yaml,0.0,61,596,openai-cl100k,171,2.8033,286.913,275
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\spec-delta.descriptor.yaml,.yaml,yaml,0.0,43,430,openai-cl100k,124,2.8837,288.372,194
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\task.descriptor.yaml,.yaml,yaml,0.0,69,641,openai-cl100k,192,2.7826,299.532,311
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\capability.schema.yaml,.yaml,yaml,0.0,153,2162,openai-cl100k,440,2.8758,203.515,689
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\change.schema.yaml,.yaml,yaml,0.0,292,3176,openai-cl100k,844,2.8904,265.743,1314
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\coverage.schema.yaml,.yaml,yaml,0.0,114,1467,openai-cl100k,355,3.114,241.99,513
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\decision.schema.yaml,.yaml,yaml,0.0,119,1190,openai-cl100k,332,2.7899,278.992,536
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\evidence.schema.yaml,.yaml,yaml,0.0,156,1697,openai-cl100k,481,3.0833,283.441,702
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\lock.schema.yaml,.yaml,yaml,0.0,88,996,openai-cl100k,265,3.0114,266.064,396
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\routing.schema.yaml,.yaml,yaml,0.0,104,1214,openai-cl100k,305,2.9327,251.236,468
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\slice.schema.yaml,.yaml,yaml,0.0,123,1337,openai-cl100k,388,3.1545,290.202,554
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\spec-delta.schema.yaml,.yaml,yaml,0.0,85,878,openai-cl100k,241,2.8353,274.487,383
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\task.schema.yaml,.yaml,yaml,0.0,144,1528,openai-cl100k,423,2.9375,276.832,648
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\analyze\SKILL.md,.md,en,0.0,737,5330,openai-cl100k,1226,1.6635,230.019,959
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\declare\SKILL.md,.md,en,0.0,513,3451,openai-cl100k,779,1.5185,225.732,667
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\decompose\SKILL.md,.md,en,0.0,435,3120,openai-cl100k,753,1.731,241.346,566
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\implement\SKILL.md,.md,en,0.0,415,2854,openai-cl100k,646,1.5566,226.349,540
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\intake\SKILL.md,.md,en,0.0,471,3244,openai-cl100k,775,1.6454,238.903,613
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\run\SKILL.md,.md,en,0.0,434,2717,openai-cl100k,695,1.6014,255.797,565
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\specify\SKILL.md,.md,cyrillic,0.002,561,3881,openai-cl100k,902,1.6078,232.414,1235
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\verify\SKILL.md,.md,en,0.0,468,3236,openai-cl100k,754,1.6111,233.004,609
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\.deltafuse\config.yaml,.yaml,yaml,0.0,49,564,openai-cl100k,168,3.4286,297.872,221
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\AGENTS.md,.md,en,0.0,300,2169,openai-cl100k,500,1.6667,230.521,390
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\analysis.md,.md,en,0.0,52,342,openai-cl100k,77,1.4808,225.146,68
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\change.yaml,.yaml,yaml,0.0,63,559,openai-cl100k,159,2.5238,284.436,284
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\coverage.yaml,.yaml,yaml,0.0,22,325,openai-cl100k,89,4.0455,273.846,99
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\design.md,.md,en,0.0,44,352,openai-cl100k,63,1.4318,178.977,58
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\evidence\green\evidence.yaml,.yaml,yaml,0.0,31,358,openai-cl100k,111,3.5806,310.056,140
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\evidence\red\evidence.yaml,.yaml,yaml,0.0,30,290,openai-cl100k,86,2.8667,296.552,135
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\request.md,.md,en,0.0,47,300,openai-cl100k,71,1.5106,236.667,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\routing.yaml,.yaml,yaml,0.0,25,235,openai-cl100k,55,2.2,234.043,113
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\slices\SLICE-01.md,.md,en,0.0,92,714,openai-cl100k,193,2.0978,270.308,120
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\spec-delta.md,.md,en,0.0,40,344,openai-cl100k,97,2.425,281.977,52
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\tasks\TASK-001-template.md,.md,en,0.0,66,504,openai-cl100k,134,2.0303,265.873,86
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\verification.md,.md,en,0.0,59,394,openai-cl100k,104,1.7627,263.959,77
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\CHANGELOG.md,.md,en,0.0,30,213,openai-cl100k,57,1.9,267.606,39
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\archive\README.md,.md,en,0.0,25,175,openai-cl100k,30,1.2,171.429,33
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\changes\README.md,.md,en,0.0,47,323,openai-cl100k,75,1.5957,232.198,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\DEC-0000-template.md,.md,en,0.0,94,661,openai-cl100k,162,1.7234,245.083,123
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\README.md,.md,en,0.0,78,601,openai-cl100k,132,1.6923,219.634,102
